665409306, 158504, 2222, -4321.4443359375, -3916.9306640625, 6563.6806640625, 6.161012172698974609, 69, 1492, 96576, 1, 0, 0, 33536, 3166, 51, 0, 1, 5908, 5908
1787309130, 158503, 2222, -4269.90625, -3903.875, 6561.7763671875, 1.163639426231384277, 0, 1492, 92191, 2, 0, 0, 537166592, 3166, 51, 0, 1, 5908, 5908
761725338, 166164, 2222, -4354.1806640625, -4275.18408203125, 6557.41845703125, 1.285644173622131347, 0, 1492, 93500, 1.5, 0, 0, 33536, 3166, 51, 0, 1, 177240, 1772400
1883625127, 158504, 2222, -4291.87353515625, -3929.786376953125, 6561.404296875, 4.835690498352050781, 0, 1492, 96576, 1, 0, 0, 33536, 3166, 51, 0, 1, 5908, 5908
858041364, 158502, 2222, -4298.81591796875, -3946.395751953125, 6561.404296875, 0.623532295227050781, 0, 1492, 92534, 1.25, 0, 0, 33536, 3166, 51, 0, 1, 14179, 70896
1979941119, 166227, 2222, -4261.22900390625, -3922.979248046875, 6561.4033203125, 1.353412032127380371, 0, 1492, 94127, 0.800000011920928955, 0, 0, 32768, 35, 51, 0, 1, 5908, 5908
954357385, 158503, 2222, -4244.3662109375, -3910.229248046875, 6561.7763671875, 2.138147830963134765, 0, 1492, 92191, 2, 0, 0, 33536, 3166, 51, 0, 1, 1772, 5908
2076257105, 158502, 2222, -4239.70166015625, -3961.376708984375, 6561.404296875, 1.891175508499145507, 0, 1492, 92534, 1.25, 0, 0, 537166592, 3166, 51, 0, 1, 70896, 70896
1050673400, 158504, 2222, -4242.66259765625, -3958.6015625, 6561.46923828125, 5.70432281494140625, 728, 1492, 96576, 1, 0, 0, 33536, 3166, 51, 0, 1, 5908, 5908
121405765, 158504, 2222, -4276.55712890625, -4009.833251953125, 6559.09765625, 2.048217535018920898, 0, 1492, 96576, 1, 0, 0, 33536, 3166, 51, 0, 1, 5908, 5908
1243305413, 158503, 2222, -4306.44970703125, -4026.6337890625, 6561.208984375, 1.38062906265258789, 0, 1492, 92191, 2, 0, 0, 537166592, 3166, 51, 0, 1, 5908, 5908
217721797, 158503, 2222, -4271.88720703125, -4035.52783203125, 6561.208984375, 1.263059496879577636, 0, 1492, 92191, 2, 0, 0, 33536, 3166, 51, 0, 1, 5908, 5908
314037824, 158502, 2222, -4312.27978515625, -4049.8125, 6556.8671875, 6.031661510467529296, 0, 1492, 92534, 1.25, 0, 0, 33536, 3166, 51, 0, 1, 14179, 70896
1435937403, 158502, 2222, -4277.06103515625, -4058.364501953125, 6556.8671875, 2.916287183761596679, 0, 1492, 92534, 1.25, 0, 0, 33536, 3166, 51, 0, 1, 21268, 70896
410353846, 158504, 2222, -4294.671875, -4110.88037109375, 6559.21484375, 5.658568382263183593, 69, 1492, 91896, 1, 0, 0, 33536, 3166, 51, 0, 1, 5908, 5908
1532253390, 158504, 2222, -4321.3837890625, -4133.470703125, 6561.35546875, 4.813039302825927734, 0, 1492, 91896, 1, 0, 0, 33536, 3166, 51, 0, 1, 5908, 5908
506669861, 158503, 2222, -4324.5244140625, -4103.34716796875, 6559.21484375, 0.612976610660552978, 0, 1492, 92191, 2, 0, 0, 537166592, 3166, 51, 0, 1, 5908, 5908
1628569370, 158503, 2222, -4293.189453125, -4111.625, 6559.21484375, 2.026627779006958007, 0, 1492, 92191, 2, 0, 0, 537166592, 3166, 51, 0, 1, 5908, 5908
602985871, 158503, 2222, -4302.4619140625, -4165.68603515625, 6556.0537109375, 3.810816049575805664, 0, 1492, 92191, 2, 0, 0, 537166592, 3166, 51, 0, 1, 5908, 5908
1724885345, 156228, 2222, -4276.17041015625, -4161.8974609375, 6557.10546875, 1.040441632270812988, 0, 1492, 94506, 0.699999988079071044, 0, 0, 33536, 3166, 51, 0, 1, 5908, 5908
699301875, 158503, 2222, -4342.90087890625, -4155.19775390625, 6556.0537109375, 5.160524368286132812, 0, 1492, 92191, 2, 0, 0, 537166592, 3166, 51, 0, 1, 5908, 5908
1821201314, 168397, 2222, -4212.3837890625, -4123.494140625, 6574.71484375, 0.795481860637664794, 0, 1492, 93498, 0.200000002980232238, 0, 0, 32768, 31, 1, 0, 1, 5, 5
795617873, 164369, 2222, -3914.4462890625, -5639.67724609375, 6644.3359375, 5.588767051696777343, 0, 1492, 95319, 1.210000038146972656, 0, 0, 33555200, 35, 52, 0, 1, 6140, 6140
1917517278, 158509, 2222, -4359.68017578125, -4160.00732421875, 6554.568359375, 1.949270367622375488, 0, 1492, 93496, 0.25, 0, 0, 32768, 190, 51, 0, 1, 0, 1772
2013833235, 156228, 2222, -4360.517578125, -4170.84912109375, 6553.14306640625, 4.023744583129882812, 0, 1492, 94505, 0.699999988079071044, 0, 0, 33536, 3166, 51, 0, 1, 5908, 5908
988249852, 158504, 2222, -4359.84033203125, -4173.017578125, 6552.10546875, 2.109859466552734375, 0, 1492, 96576, 1, 0, 0, 33536, 3166, 51, 0, 1, 5908, 5908
58982510, 158504, 2222, -4264.783203125, -4193.533203125, 6550.9794921875, 5.598858356475830078, 0, 1492, 96576, 1, 0, 0, 33536, 3166, 51, 0, 1, 5908, 5908
155298515, 158504, 2222, -4283.70654296875, -4201.6962890625, 6552.10546875, 5.14376688003540039, 0, 1492, 91896, 1, 0, 0, 33536, 3166, 51, 0, 1, 5908, 5908
1277197778, 158504, 2222, -4269.609375, -4199.83154296875, 6550.91357421875, 6.019204139709472656, 0, 1492, 96576, 1, 0, 0, 33536, 3166, 51, 0, 1, 5908, 5908
251614514, 158503, 2222, -4281.048828125, -4201.84228515625, 6553.20703125, 3.662294626235961914, 0, 1492, 92191, 2, 0, 0, 33536, 3166, 51, 0, 1, 5908, 5908
1373513742, 156228, 2222, -4395.88916015625, -4135.56787109375, 6579.3603515625, 1.790779948234558105, 0, 1492, 94507, 0.699999988079071044, 0, 0, 33536, 3166, 51, 0, 1, 5908, 5908
347930506, 158332, 2222, -4403.14404296875, -4173.798828125, 6552.73974609375, 0, 0, 1492, 11686, 1, 0, 0, 33587968, 35, 51, 0, 1, 5908, 5908
1469829700, 158599, 2222, -4255.95166015625, -4209.6943359375, 6551.1083984375, 0, 0, 1492, 11686, 1, 0, 0, 33587968, 35, 51, 0, 1, 5908, 5908
444246494, 158464, 2222, -4341.47412109375, -4230.15625, 6555.88671875, 0, 0, 1492, 11686, 1, 0, 0, 33587968, 35, 51, 0, 1, 5908, 5908
1566145653, 158281, 2222, -4341.455078125, -4230.1962890625, 6555.88671875, 1.767760992050170898, 0, 1492, 92191, 2.25, 0, 2, 537166592, 3166, 51, 0, 1, 5908, 5908
1662461599, 156228, 2222, -4267.71533203125, -4223.71728515625, 6551.18212890625, 2.484003782272338867, 0, 1492, 94508, 0.699999988079071044, 0, 0, 33536, 3166, 51, 0, 1, 5908, 5908
636878451, 156228, 2222, -4402.09033203125, -4192.26416015625, 6552.90380859375, 5.747358322143554687, 0, 1492, 94506, 0.699999988079071044, 0, 0, 33536, 3166, 51, 0, 1, 5908, 5908
733194421, 166161, 2222, -4372.03662109375, -4259.8818359375, 6555.83984375, 0, 0, 1492, 11686, 1, 0, 0, 33587968, 35, 51, 0, 1, 5908, 5908
829510385, 166124, 2222, -4348.0849609375, -4254.78125, 6555.83984375, 4.39337921142578125, 0, 1492, 96161, 1, 0, 1, 32768, 3166, 51, 0, 1, 5908, 5908
2047725328, 166223, 2222, -4349.33154296875, -4256.705078125, 6555.83984375, 0, 0, 1492, 11686, 1, 0, 0, 33587968, 35, 51, 0, 1, 5908, 5908
1022142296, 158504, 2222, -4408.109375, -4225.10791015625, 6552.10546875, 1.256108641624450683, 0, 1492, 91896, 1, 0, 0, 33536, 3166, 51, 0, 1, 5908, 5908
2144041246, 166163, 2222, -4370.6005859375, -4256.56591796875, 6555.83984375, 0.238095119595527648, 0, 1492, 92534, 1.25, 0, 0, 33536, 2633, 51, 0, 1, 7089, 70896
92875271, 166161, 2222, -4371.9375, -4253.38720703125, 6555.83984375, 0, 0, 1492, 11686, 1, 0, 0, 33587968, 35, 51, 0, 1, 5908, 5908
1214774185, 166161, 2222, -4348.03125, -4254.876953125, 6555.83984375, 0, 0, 1492, 11686, 1, 0, 0, 33587968, 35, 51, 0, 1, 5908, 5908
189191242, 163974, 2222, -4036.796875, -5727.7275390625, 6592.32421875, 5.215366363525390625, 0, 1492, 95319, 1.590000033378601074, 0, 0, 33555200, 35, 52, 0, 1, 6140, 6140
381823165, 156228, 2222, -4408.4150390625, -4180.533203125, 6552.73974609375, 1.432271480560302734, 0, 1492, 94137, 0.699999988079071044, 0, 0, 33536, 3166, 51, 0, 1, 5908, 5908
1600037893, 166161, 2222, -4327.4912109375, -4265.74658203125, 6555.85205078125, 0, 0, 1492, 11686, 1, 0, 0, 33587968, 35, 51, 0, 1, 5908, 5908
574455066, 158502, 2222, -4419.98974609375, -4240.173828125, 6552.1640625, 5.518218040466308593, 0, 1492, 92534, 1.25, 0, 0, 33536, 3166, 51, 0, 1, 7089, 70896
1696353805, 158659, 2222, -4532.7255859375, -4281.84716796875, 6543.5703125, 0.144087672233581542, 0, 1492, 92534, 2, 0, 0, 537166080, 14, 51, 0, 1, 47264, 47264
670771008, 166161, 2222, -4330.21875, -4272.92041015625, 6555.83984375, 0, 0, 1492, 11686, 1, 0, 0, 33587968, 35, 51, 0, 1, 5908, 5908
1792669712, 156398, 2222, -4330.0537109375, -4268.9375, 6555.83984375, 2.02642059326171875, 0, 1492, 92534, 1.25, 0, 0, 33536, 2633, 51, 0, 1, 21268, 70896
767086944, 158504, 2222, -4352.11474609375, -4274.55712890625, 6557.41845703125, 5.284432411193847656, 0, 1492, 96576, 1, 0, 0, 33536, 3166, 51, 0, 1, 5908, 5908
1888985613, 166161, 2222, -4356.18212890625, -4281.26416015625, 6557.41845703125, 0, 0, 1492, 11686, 1, 0, 0, 33587968, 35, 51, 0, 1, 5908, 5908
863402874, 164370, 2222, -4166.32470703125, -5768.89404296875, 6703.50634765625, 4.567749500274658203, 0, 1492, 95319, 1.210000038146972656, 0, 0, 33555200, 35, 52, 0, 1, 6140, 6140
1985301509, 166161, 2222, -4366.62158203125, -4272.65087890625, 6557.41845703125, 0, 0, 1492, 11686, 1, 0, 0, 33587968, 35, 51, 0, 1, 5908, 5908
2081617398, 156228, 2222, -4435.3369140625, -4258.2900390625, 6556.23974609375, 0.227498382329940795, 0, 1492, 94506, 0.699999988079071044, 0, 0, 33536, 3166, 51, 0, 1, 5908, 5908
1056034717, 158503, 2222, -4448.75341796875, -4254.921875, 6559.16796875, 5.548104286193847656, 0, 1492, 92191, 2, 0, 0, 33536, 3166, 51, 0, 1, 5908, 5908
30452067, 158329, 2222, -4433.02978515625, -4267.486328125, 6556.251953125, 0, 0, 1492, 11686, 1, 0, 0, 33587968, 35, 51, 0, 1, 5908, 5908
1152350630, 156228, 2222, -4432.81591796875, -4277.8681640625, 6556.23974609375, 5.739529609680175781, 0, 1492, 94504, 0.699999988079071044, 0, 0, 33536, 3166, 51, 0, 1, 5908, 5908
126768009, 158504, 2222, -4407.296875, -4284.55224609375, 6552.1689453125, 4.085874557495117187, 0, 1492, 91896, 1, 0, 0, 33536, 3166, 51, 0, 1, 5908, 5908
1248666538, 158504, 2222, -4407.158203125, -4286.97216796875, 6552.16015625, 4.733524799346923828, 728, 1492, 96576, 1, 0, 0, 33536, 3166, 51, 0, 1, 5908, 5908
223083946, 158502, 2222, -4410.23974609375, -4288.986328125, 6552.16455078125, 0.892083346843719482, 0, 1492, 92534, 1.25, 0, 0, 537166592, 3166, 51, 0, 1, 70896, 70896
319399876, 166161, 2222, -4343.27783203125, -4280.84033203125, 6557.41796875, 0, 0, 1492, 11686, 1, 0, 0, 33587968, 35, 51, 0, 1, 5908, 5908
1441298335, 158503, 2222, -4444.32470703125, -4284.22900390625, 6559.16796875, 1.357992172241210937, 0, 1492, 92191, 2, 0, 0, 537166592, 3166, 51, 0, 1, 5908, 5908
512031720, 158503, 2222, -4363.74658203125, -4314.515625, 6552.75830078125, 4.864284992218017578, 0, 1492, 92191, 2, 0, 0, 537166592, 3166, 51, 0, 1, 5908, 5908
704663541, 158660, 2222, -4518.205078125, -4293.97900390625, 6543.5703125, 2.46367645263671875, 0, 1492, 93602, 1, 0, 16777216, 768, 35, 51, 0, 1, 4726, 4726
1826561861, 158504, 2222, -4369.07470703125, -4332.09033203125, 6552.11767578125, 4.66277170181274414, 0, 1492, 96576, 1, 0, 0, 33536, 3166, 51, 0, 1, 5908, 5908
800979443, 158503, 2222, -4391.47900390625, -4356.2587890625, 6557.861328125, 0.992093563079833984, 0, 1492, 92191, 2, 0, 0, 537166592, 3166, 51, 0, 1, 5908, 5908
1922877728, 158660, 2222, -4520.3994140625, -4267.0224609375, 6543.5703125, 3.960313320159912109, 0, 1492, 93602, 1, 0, 16777216, 768, 35, 51, 0, 1, 4726, 4726
897295340, 158503, 2222, -4361.03466796875, -4364.861328125, 6557.8046875, 2.697628736495971679, 0, 1492, 92191, 2, 0, 0, 33536, 3166, 51, 0, 1, 590, 5908
2019193589, 156228, 2222, -4296.51220703125, -4308.95654296875, 6554.287109375, 1.793781161308288574, 0, 1492, 94506, 0.699999988079071044, 0, 0, 33536, 3166, 51, 0, 1, 5908, 5908
1089927115, 168333, 2222, -4310.1181640625, -4402.36962890625, 6605.4169921875, 2.50273752212524414, 0, 1492, 10002, 1, 0, 0, 32768, 190, 52, 0, 1, 6140, 6140
1186242994, 156228, 2222, -4289.60400390625, -4333.97216796875, 6553.8046875, 0.693373680114746093, 0, 1492, 94505, 0.699999988079071044, 0, 0, 33536, 3166, 51, 0, 1, 5908, 5908
256976626, 156228, 2222, -4292.79150390625, -4332.4755859375, 6554.32421875, 0.149141818284988403, 0, 1492, 94506, 0.699999988079071044, 0, 0, 33536, 3166, 51, 0, 1, 5908, 5908
353292523, 156228, 2222, -4302.38525390625, -4337.70654296875, 6555.544921875, 0.121304854750633239, 0, 1492, 94505, 0.699999988079071044, 0, 0, 33536, 3166, 51, 0, 1, 5908, 5908
1475190596, 156228, 2222, -4273.23779296875, -4302.83837890625, 6553.45263671875, 4.812844276428222656, 0, 1492, 94505, 0.699999988079071044, 0, 0, 33536, 3166, 51, 0, 1, 5908, 5908
449608414, 168333, 2222, -4313.830078125, -4399.765625, 6604.2275390625, 5.498345375061035156, 0, 1492, 10002, 1, 0, 0, 32768, 190, 52, 0, 1, 6140, 6140
1571506452, 166332, 2222, -4268.79541015625, -4324.26025390625, 6552.60302734375, 0, 0, 1492, 11686, 1, 0, 0, 33587968, 35, 51, 0, 1, 5908, 5908
1764138147, 156228, 2222, -4260.267578125, -4300.2431640625, 6554.34033203125, 4.30701446533203125, 0, 1492, 94508, 0.699999988079071044, 0, 0, 33536, 3166, 51, 0, 1, 5908, 5908
738556052, 156228, 2222, -4268.40478515625, -4246.046875, 6553.142578125, 3.645980358123779296, 0, 1492, 94504, 0.699999988079071044, 0, 0, 33536, 3166, 51, 0, 1, 5908, 5908
834871920, 158504, 2222, -4270.1630859375, -4245.44775390625, 6552.10546875, 5.578015327453613281, 0, 1492, 96576, 1, 0, 0, 33536, 3166, 51, 0, 1, 5908, 5908
2053085646, 156228, 2222, -4270.7880859375, -4247.673828125, 6552.10546875, 0.561255872249603271, 0, 1492, 94504, 0.699999988079071044, 0, 0, 33536, 3166, 51, 0, 1, 5908, 5908
1027503638, 158503, 2222, -4270.13720703125, -4231.92724609375, 6553.20703125, 3.232571840286254882, 0, 1492, 92191, 2, 0, 0, 537166592, 3166, 51, 0, 1, 5908, 5908
98237541, 168428, 2222, -4237.22900390625, -4365.8125, 6609.841796875, 1.890304327011108398, 0, 1492, 47799, 1, 0, 0, 32768, 190, 51, 0, 1, 5908, 5908
1220135334, 168428, 2222, -4234.99853515625, -4364.58349609375, 6609.9453125, 2.193511724472045898, 0, 1492, 47799, 1, 0, 0, 32768, 190, 51, 0, 1, 5908, 5908
1316451173, 168397, 2222, -4218.5078125, -4234.95166015625, 6596.60205078125, 4.191361904144287109, 0, 1492, 93498, 0.200000002980232238, 0, 0, 32768, 31, 1, 0, 1, 5, 5
290869283, 168309, 2222, -4222.27099609375, -4219.8974609375, 6596.54150390625, 0.423037976026535034, 0, 1492, 93472, 0.800000011920928955, 0, 0, 32768, 14, 52, 0, 1, 6140, 6140
1412767007, 168359, 2222, -4200.36279296875, -4275.1455078125, 6607.0458984375, 1.557125329971313476, 700, 1492, 94295, 1.25, 0, 0, 32768, 190, 52, 0, 1, 7368, 7368
387185146, 168397, 2222, -4213.7568359375, -4224.7900390625, 6595.49755859375, 5.094480514526367187, 0, 1492, 93498, 0.200000002980232238, 0, 0, 32768, 31, 1, 0, 1, 5, 5
1509082835, 168410, 2222, -4185.88525390625, -4264.53369140625, 6608.2900390625, 2.21625065803527832, 0, 1492, 59131, 1.25, 0, 0, 32768, 31, 1, 0, 1, 5, 5
483501003, 168268, 2222, -4210.89013671875, -4187.74072265625, 6586.853515625, 4.119710922241210937, 0, 1492, 93496, 0.75, 0, 0, 16384, 190, 51, 0, 1, 5908, 5908
1894346088, 158503, 2222, -4396.8525390625, -4457.41845703125, 6567.8095703125, 3.825057744979858398, 0, 1492, 92191, 2, 0, 0, 537166592, 3166, 51, 0, 1, 5908, 5908
1990661887, 158504, 2222, -4433.0244140625, -4442.9375, 6568.81640625, 5.388559341430664062, 0, 1492, 96576, 1, 0, 0, 33536, 3166, 51, 0, 1, 5908, 5908
965080201, 156228, 2222, -4435.12158203125, -4445.88916015625, 6567.78515625, 4.897258758544921875, 0, 1492, 94504, 0.699999988079071044, 0, 0, 33536, 3166, 51, 0, 1, 5908, 5908
35814397, 156228, 2222, -4437.4755859375, -4448.59228515625, 6567.783203125, 6.073504447937011718, 0, 1492, 94504, 0.699999988079071044, 0, 0, 33536, 3166, 51, 0, 1, 5908, 5908
1350343456, 156228, 2222, -4424.13720703125, -4481.2119140625, 6567.779296875, 3.246274232864379882, 0, 1492, 94508, 0.699999988079071044, 0, 0, 33536, 3166, 51, 0, 1, 5908, 5908
324761917, 156228, 2222, -4426.29150390625, -4484.21533203125, 6568.8125, 0.87540823221206665, 0, 1492, 94506, 0.699999988079071044, 0, 0, 33536, 3166, 51, 0, 1, 5908, 5908
